"sigma_env2/r","mu","sigma_int2","r","beta1","e_sigma_env2/r","e_mu","e_sigma_int2","e_r","e_beta1","MWSS"
0.00197900984366615,-0.351546021054474,0.0134201047255852,1024.5892081091,-0.000277987030840505,0.00554859233519116,0.459881969523947,0.00904250361565909,412.605300840475,0.000120208157738604,1.31798221813423
0.00126717924594602,-0.630425434038625,0.0143796692067868,1237.02253549636,-0.00026861564172261,0.00371872208756468,0.356875433613375,0.00979113054888599,371.343358566437,8.65670053441026e-05,1.22295135366144
0.00143348574953435,-0.575305428134951,0.0130834342781103,1212.89185022845,-0.000302543244496555,0.00371198173487044,0.373197978954132,0.0090257958151436,319.154803745524,6.84128458148211e-05,1.0486265634339
0.0013286647576013,-1.04180744082044,0.025791813157546,1500.60553114472,-0.000261344868426784,0.00391391098336888,0.468247088865393,0.0177549685266916,396.25207160676,7.20344005468878e-05,0.976939732783126
0.00122889082025122,-2.4847537737746,0.217416262598886,2415.76223684087,-0.000201401368096732,0.00357671809850482,1.27840600711161,0.158567518326954,862.909551235254,7.24281579569497e-05,0.56940415116157
0.000999554791419926,-3.19731924736618,0.278320371134505,2814.43978608899,-0.000192575355180147,0.00285954911701893,1.28724412791625,0.2053848211101,834.797932400273,6.6263343506049e-05,0.557354709632278
0.00102415648380845,-3.86315264251408,0.353745570242239,3099.42140098819,-0.000171730496786398,0.00319943355362138,1.39371128442525,0.244655624799259,890.473441305283,6.15079412200182e-05,0.585663585999088
0.00101771648351918,-4.54322662392949,0.396916713464172,3372.7275316164,-0.000160472154436008,0.00303315155032986,1.40791825068349,0.287839609918159,898.995279040137,5.55866912117314e-05,0.621693309568952
0.000996620544078888,-4.74588778907138,0.410296490908865,3348.54733730263,-0.000155783781562135,0.00297583156392931,1.46324401383383,0.293940949817519,896.924914914958,5.56353569442911e-05,0.630373763584667
0.00071837580266642,-5.85108059962518,0.669377518234213,3762.69490000942,-0.000127119224007452,0.00348295950981506,1.6017952334991,0.349162538889123,958.986306176899,6.06254034007947e-05,0.692595504532628
0.000794793710493162,-4.94495712231192,0.493072385015043,3191.76142906392,-0.000148751765073952,0.00372416980397597,1.43016941001389,0.262832412288862,833.963204410128,5.58195154468399e-05,0.719612821059197
0.000582843833425658,-5.11471616342104,0.504242178230589,3179.95555570759,-0.000150507973813842,0.00306584256603454,1.46135861894307,0.244771157226528,827.550611037355,5.36747728618779e-05,0.714349089198711
0.000337075420895376,-7.0142565462958,1.03441809967185,4022.69629191733,-0.000132821442037875,0.00209638654741576,1.97450849479815,0.541780101595622,1010.36074771996,5.21807711771512e-05,0.619608368558194
0.000357755004107974,-8.56958898611633,1.57813149746772,4660.78847935781,-0.000120224240152732,0.00220652850486034,2.30782393606233,0.808076551965393,1138.550896961,5.05166506054726e-05,0.618686231787772
0.000645059749963958,-7.35163791615488,1.17495612484139,3991.02466546191,-0.000140429390994435,0.00292871175299864,2.04813862561089,0.664950495522751,976.32159298782,4.89892833253925e-05,0.624886344586569
0.000584981568788272,-7.9142082469497,1.19401829794081,4187.31555863526,-0.000143546131174613,0.0027466739133848,1.98223322832257,0.677141667942382,930.522868682866,4.60587595342976e-05,0.636911536467528
0.000594377650106025,-7.66341516832154,1.11081733959471,3980.81355753439,-0.000147387230468204,0.00271959906553971,1.92606687207708,0.637882315422793,891.317179481674,4.39139541346027e-05,0.636905081940731
0.000495534478384963,-7.02129910893344,0.990895700997387,3625.89623205515,-0.000162669998557219,0.00252266628994212,1.82523361919353,0.537171561332904,826.165724031008,4.17211917932772e-05,0.620244693339281
0.000294138879513482,-7.78106379088087,1.14529616354007,3862.27387796008,-0.000153125564188884,0.00188722435330433,1.89135519528514,0.583429269928861,836.211411802154,4.16461315349163e-05,0.631008265959853
0.000254945131225144,-8.76162026122839,1.37374549434661,4182.00796849403,-0.000143481247871748,0.00181966973100626,2.07709399992521,0.694568812643672,900.604314551799,4.12525964100621e-05,0.620943181418885
0.000476634157219594,-8.00896013828886,1.24992547792237,3777.28751155844,-0.000154758819416472,0.00244131438951379,2.00260679576919,0.645786248328629,840.488251513275,4.10104172156718e-05,0.625145570211834
0.000489008464020841,-9.07989271575602,1.44218028210657,4123.46264872248,-0.000143044166474486,0.00240273295384869,2.0791873228875,0.786910212854784,852.134495346838,4.08551686173895e-05,0.641515589936519
