"sigma_env2/r","mu","sigma_int2","r","beta1","e_sigma_env2/r","e_mu","e_sigma_int2","e_r","e_beta1","MWSS"
0.467348639630347,-3.80760796164457,2.29630253228992,2559559.7601712,-4.42892224795424e-07,0.271206592156816,0.750049258879736,3.44574216222644,264305.898516063,1.50691696481173e-07,2.91014380116385
0.403286573417182,-4.6254443633178,2.30069702473854,2230481.16132272,-4.84261060690752e-07,0.212525254847358,0.722302277765588,3.21204831209014,208150.639095243,1.32544798940821e-07,3.22497792132096
0.555115251846817,-4.32926497944077,1.12204592794811,2485817.99265409,-6.25645322501747e-07,0.167315635860007,0.684771713211536,2.0984340401139,162484.101904801,1.75729469925457e-07,2.20785018606412
0.617061002595561,-5.09565905720841,0.371297287055056,2920460.297428,-6.18824368953496e-07,0.147262074782659,0.724137705633827,1.40924694456219,146455.080314748,1.82990743542865e-07,1.83086408299365
0.692014902823192,-3.88078220212281,1.56087350751809,2591907.00398838,-7.95794141057843e-07,0.176746736717698,0.565873767951889,3.29203625474728,100216.205230221,1.73704435619326e-07,1.46164244642046
0.721250675655566,-3.16092683615616,1.86116331698768,2252092.41449618,-9.10374203331037e-07,0.198398463862412,0.476765333641951,3.83301094851021,86097.4801337972,1.70887467576267e-07,1.32880858452996
0.709779367762537,-3.58696562195713,1.58828724432552,2191679.17577551,-9.27875625261335e-07,0.183269237342537,0.510231469637218,3.75978790944755,80457.7886595944,1.55716831199274e-07,1.36105818947235
0.686525854120375,-4.49549054158936,1.51013655006646,2245746.37396098,-8.92708145713424e-07,0.177547835249467,0.540527934508888,3.54683131134436,77668.3216452427,1.49315026163612e-07,1.40058769170413
0.804691721295328,-2.01555787125733,12.8948126231895,1852031.77269313,-1.20915169306562e-06,0.196609761492714,0.506114292044458,8.76925768912584,59286.4212631911,1.6864333214115e-07,1.22248657310832
0.817699625723897,-2.26682286516808,20.6331431317516,2026826.23987349,-1.27483318146804e-06,0.1790230776945,0.516620452975868,10.1421487824911,57266.8672599929,1.7621084304703e-07,1.17729966490316
0.824298874226461,-2.22839451878296,18.0121631385932,1953372.14279643,-1.32110272663112e-06,0.173859181737965,0.507481676715828,9.71127848995313,52358.4837036498,1.76288246770431e-07,1.14800470782723
0.835909549594465,-2.29368726335024,20.9264487941057,2019666.14790837,-1.37385612565179e-06,0.166536840112713,0.526438400708613,10.3661616306518,51891.1435400857,1.80928707604959e-07,1.15932772089102
0.83550407044113,-2.34534688848606,19.8848190815261,1925292.48986933,-1.378137665781e-06,0.177931471511215,0.507083232408963,11.140075436448,47394.0479066515,1.62931997235933e-07,1.14145197557939
0.850669155907489,-2.08144475929971,19.1307754308637,1851329.25185572,-1.42598292482946e-06,0.171111582406769,0.489624396214601,10.0643627713692,41780.3468247574,1.62954467418306e-07,1.13816826972535
0.853679550482468,-2.04212132887493,18.6760566933597,1746362.29529523,-1.4729536352619e-06,0.162513940811094,0.478537275667492,10.1310008755933,41026.5143631118,1.6587799626232e-07,1.12096487571499
0.85635732517526,-2.17836280210937,18.4768736111827,1764129.48859806,-1.46154222607097e-06,0.163479793592035,0.474993320310311,10.9882707819863,39739.378110432,1.6013241287726e-07,1.11962175912761
0.863842343039624,-2.28502956904543,25.4269521516555,1842133.97298018,-1.45521060030675e-06,0.159175607562298,0.519122567222109,11.9225770855367,40216.0803394287,1.60399396828699e-07,1.10150786624223
0.855624078701822,-2.93389629636606,34.648639073554,1957386.97143516,-1.40677172280852e-06,0.155751102072821,0.580315613888372,14.0824026954794,42651.0324733622,1.59628178615484e-07,1.08775637943627
0.87401200184613,-2.49885219534712,37.7104712650816,1906288.08631351,-1.45998551767995e-06,0.150490996981463,0.540826433388351,13.6964385302577,36412.3423861101,1.66908539395912e-07,1.0806392457977
0.875273803050562,-2.41688230396029,35.3104999551838,1802484.33121111,-1.4870051107013e-06,0.153318062758645,0.536828335614235,12.5615435814897,36051.3044455256,1.63726722794251e-07,1.07750389877303
0.900977179234755,-1.73630905413182,36.9841232207559,1750451.4476601,-1.5487839400146e-06,0.160438226169768,0.532713739481494,13.2401141144523,34240.1387584062,1.5624947432501e-07,1.07605741733783
0.903754754943139,-1.72221988931711,38.6183495507956,1716038.00851258,-1.55219795563919e-06,0.160889092255112,0.573240037102219,13.1291129039032,33587.3069524942,1.61686893506787e-07,1.06966475936964
0.905691956503786,-1.70393721760921,39.1183002059739,1669366.21360817,-1.55990975361223e-06,0.149004096001914,0.568275822739269,12.4004610867271,31015.5909454929,1.62808385533559e-07,1.07255427687689
0.902556524859529,-1.87373799997189,42.5364159958726,1637948.25963181,-1.5430345668139e-06,0.16154806527037,0.557278022700477,13.3992215760147,31691.4221987402,1.63566876146353e-07,1.06861527923902
0.904378955189636,-1.89225651731634,42.1333434619281,1638892.3585316,-1.54032289566434e-06,0.146958963133647,0.610048539633452,12.2590703016457,31573.463851583,1.61419180284708e-07,1.06619293227804
0.906172143256306,-1.85300145490043,40.6168218134538,1586657.07182589,-1.54302651235796e-06,0.155887259009901,0.583946479779421,12.4960079734392,29736.0344569007,1.59405106766384e-07,1.06373291602427
0.908448486793928,-1.78282822383104,41.2727117632735,1535248.66084927,-1.5450464442064e-06,0.155488143582746,0.57143513471177,13.1710486330336,29171.4044974676,1.58754681253737e-07,1.06023755624601
0.908482985947171,-1.81211854302965,39.7933816604173,1498387.05308911,-1.5482013697271e-06,0.152750887897358,0.566030944427075,12.1498282684116,27462.7193882624,1.54548814444772e-07,1.05813376159352
0.91002032254922,-1.8079006814278,39.9028911826996,1470230.13338229,-1.53713819284627e-06,0.153627076727113,0.582029381529861,12.5256935222559,27063.4653254473,1.536529733491e-07,1.05213108708438
0.910728087899887,-1.80973555608759,38.3448846099153,1444803.56180946,-1.54910768308091e-06,0.152269870949769,0.571434825859121,12.1979537336662,25563.9979434633,1.56637256600909e-07,1.05313770235739
0.915948293262679,-1.67691595533007,37.5790666337836,1422326.23279308,-1.54940102867159e-06,0.1475471566389,0.56582044030137,11.4860826301199,25512.7432172339,1.53263160771118e-07,1.04958221377777
0.916786111477941,-1.71617712175969,37.4232302036821,1415528.10550426,-1.54431376920867e-06,0.145367923897751,0.588407143090283,12.219937151008,24756.2152493722,1.53782782718891e-07,1.04652464535098
0.917176946939369,-1.69442858439979,35.8046742594541,1377205.0405756,-1.5490478876161e-06,0.149041328311982,0.558299972221243,11.5973956112105,23888.2109303627,1.47470020501056e-07,1.04749822098543
0.920928470931683,-1.6331101405659,35.4273934225165,1358518.64788952,-1.55149948108102e-06,0.149933071636044,0.600454314806438,11.5033418324548,24261.8263932541,1.51690795266585e-07,1.04405606654455
0.922055861120245,-1.63163327836001,34.8088782479833,1336746.79322197,-1.54869716438614e-06,0.140319654597844,0.589471058754226,11.4766895892071,23158.7346626278,1.43040195841302e-07,1.0415155607711
0.921493486114709,-1.6882823433619,34.0694852747962,1330543.54402744,-1.53730718644561e-06,0.141150144368389,0.594692206048574,11.2242370778588,21881.6384503022,1.47978447002866e-07,1.04001388583119
0.924057410481004,-1.62417294263932,32.7458857587529,1302831.5159946,-1.55457241756853e-06,0.137414695199361,0.577048363662307,11.1608895820897,22619.3092331432,1.58389468633181e-07,1.03861199072169
0.922920234144424,-1.6544680189945,33.2385011304573,1280596.96739302,-1.54580349136509e-06,0.140511536069544,0.589981059664402,10.7256502996869,21766.9207603239,1.51548508237184e-07,1.03938028997005
0.92409991498691,-1.65407455210554,31.3404454795796,1263128.07503624,-1.55035850000975e-06,0.139419178358948,0.576234456850711,10.4555318057538,20688.7249762561,1.54470555920513e-07,1.03675708504812
