"dataset","col_index","shape_est","shape_sd"
"bci",99,0.926100340991621,0.0406960624589029
"bci",100,0.916103869130363,0.0400156704681703
"bci",101,0.906473131333424,0.0393607359133169
"bci",102,0.897171137800491,0.0387290444237689
"bci",103,0.88774655975635,0.0380990297197953
"bci",104,0.874667849777536,0.0373061900799049
"bci",105,0.865976285087846,0.0367255532014367
"bci",106,0.857476852321541,0.0361603980578339
"bci",107,0.849278838666409,0.0356154471007039
"bci",108,0.841418201006519,0.0350919835018892
"bci",109,0.833472009876123,0.0345704737257128
"bci",110,0.823442211403457,0.0339608202323435
"bci",111,0.815338652148412,0.0334441420599189
"bci",112,0.807742837947879,0.0329556969126481
"bci",113,0.800789650727332,0.0325010063157392
"bci",114,0.793991287139911,0.0320580028945328
"bci",115,0.78754759974425,0.0316352642900056
"bci",116,0.781096063074833,0.0312166263123314
"bci",117,0.774872246033008,0.0308122503240847
"bci",118,0.768890873652264,0.0304225443410668
"bci",119,0.762224281359995,0.0300073368032229
"bci",120,0.747803459466461,0.0292642922290435
"bci",121,0.741809911521073,0.0288877232112395
"bci",122,0.735954891396642,0.0285207929337473
"bci",123,0.730271755155658,0.0281647562014405
"bci",124,0.724867210507734,0.0278239257055367
"bci",125,0.719094877118268,0.0274710571457013
"bci",126,0.713496504475788,0.0271288438180192
"bci",127,0.708143071016826,0.0268000641563239
"bci",128,0.70287496582598,0.0264779418230443
"bci",129,0.697907189136279,0.0261711965724195
"bci",130,0.692756863293706,0.0258598834878244
"bci",131,0.687646792483728,0.0255531138432176
"bci",132,0.682614130342733,0.0252523205029621
"bci",133,0.677617695144823,0.0249557540105239
"bci",134,0.672081378757612,0.0246402313239897
"bci",135,0.667532987284992,0.024367029624625
"bci",136,0.662262708815344,0.0240675758023566
"bci",137,0.657682630393493,0.0237981270751016
"bci",138,0.652674678027986,0.0235141978503006
"bci",139,0.648291221645207,0.023257287158856
"bci",140,0.644344253552333,0.0230196939940446
"bci",141,0.640057795644965,0.0227709529475785
"bci",142,0.635835382098742,0.0225268436639735
"bci",143,0.631773847564762,0.0222910411495379
"bci",144,0.627311997660669,0.0220418529218443
"bci",145,0.623640598344788,0.0218250456696788
"bci",146,0.619416193797033,0.0215889692045807
"bci",147,0.615816227471267,0.0213785871084224
"bci",148,0.612090630793415,0.0211651999701375
"bci",149,0.603025572049701,0.0207523809517503
"bci",150,0.598884080898531,0.0205276782434083
"bci",151,0.595694503544075,0.0203403699921138
"bci",152,0.592329589045155,0.0201480556797321
"bci",153,0.588387031069018,0.0199358700049653
"bci",154,0.584626137259706,0.0197320848819828
"bci",155,0.581630621551663,0.0195580759960957
"bci",156,0.578626160184072,0.0193851172008711
"bci",157,0.575599656504549,0.0192127137137773
"bci",158,0.566634355760424,0.0188256623147103
"bci",159,0.563641673225022,0.0186579530631107
"bci",160,0.560695413524523,0.0184932121326488
"bci",161,0.557612785119825,0.0183248310281697
"bci",162,0.554432654196934,0.0181542378773892
"bci",163,0.551628582744901,0.0179983549458163
"bci",164,0.548917239897887,0.0178469437388068
"bci",165,0.546315007974099,0.0177005336212121
"bci",166,0.543770351191804,0.01755724826849
"bci",167,0.54107548860652,0.0174097389406841
"bci",168,0.538288722666752,0.0172600911317959
"bci",169,0.535615204759386,0.0171154933633066
"bci",170,0.532102953371989,0.0169427380703313
"bci",171,0.529373319174417,0.0167983803427052
"bci",172,0.526686905966109,0.0166565525286625
"bci",173,0.524052355223419,0.016517523553441
"bci",174,0.521310408207144,0.0163757920984249
"bci",175,0.518526912140106,0.0162336369326475
"bci",176,0.51564949290051,0.0160892732088864
"bci",177,0.512820166152277,0.0159475488157277
"bci",178,0.509290383633008,0.0157830757212992
"bci",179,0.505592066042481,0.0156140460674103
