"dataset","col_index","shape_est","shape_sd"
"Muggelsee_zoo",68,0.112723370739978,0.000905004937379546
"Muggelsee_zoo",69,0.112312346837934,0.000895003182635413
"Muggelsee_zoo",70,0.112078306949124,0.000886654418543117
"Muggelsee_zoo",71,0.111891837371109,0.000878859316850486
"Muggelsee_zoo",72,0.111825474625979,0.000872194499288429
"Muggelsee_zoo",73,0.111769159709589,0.000865744649255683
"Muggelsee_zoo",74,0.111427507740565,0.000857131914583002
"Muggelsee_zoo",75,0.111335566318203,0.000850665350206447
"Muggelsee_zoo",76,0.111185640377778,0.000843862757277206
"Muggelsee_zoo",77,0.110912928256268,0.00083621941929228
"Muggelsee_zoo",78,0.110648671042606,0.000828776217710986
"Muggelsee_zoo",79,0.110621295165683,0.000823301492778877
"Muggelsee_zoo",80,0.110550470309523,0.000817593120568414
"Muggelsee_zoo",81,0.110279055183822,0.000810449269681687
"Muggelsee_zoo",82,0.110056136084817,0.000803793664817481
"Muggelsee_zoo",83,0.109825209897034,0.000797188064593492
"Muggelsee_zoo",84,0.109607283399677,0.000790788442941804
"Muggelsee_zoo",85,0.10934836122348,0.000784185988109016
"Muggelsee_zoo",86,0.109183122454162,0.000778384670954293
"Muggelsee_zoo",87,0.108964490018666,0.000772282030808052
"Muggelsee_zoo",88,0.108838412767603,0.000766954923459135
"Muggelsee_zoo",89,0.108636683250285,0.000761159922907436
"Muggelsee_zoo",90,0.108456448974335,0.000755609930797551
"Muggelsee_zoo",91,0.108311992473595,0.000750403090840165
"Muggelsee_zoo",92,0.108115347102486,0.000744900855413474
"Muggelsee_zoo",93,0.10793341909281,0.000739585324445443
"Muggelsee_zoo",94,0.107667231119355,0.000733749378875245
"Muggelsee_zoo",95,0.107616563867591,0.000729519233476006
"Muggelsee_zoo",96,0.107482197604663,0.000724765095669077
"Muggelsee_zoo",97,0.107327904452383,0.000719940526186649
"Muggelsee_zoo",98,0.107165948813916,0.000715131283557542
"Muggelsee_zoo",99,0.107000769703804,0.00071036720541352
"Muggelsee_zoo",100,0.10687533047401,0.000705942769702464
"Muggelsee_zoo",101,0.100593580544981,0.000659497612915565
