"dataset","col_index","shape_est","shape_sd"
"WVirginia",3,5.16064800157925,0.5410323921069
"WVirginia",4,5.54724279822455,0.504694461256804
"WVirginia",5,5.84605351975735,0.476406824740817
"WVirginia",6,5.92660244787526,0.441049106321467
"WVirginia",7,5.75089770160326,0.395909951291645
"WVirginia",8,5.44145964746186,0.349878436486499
"WVirginia",9,5.02854026914317,0.30413195805863
"WVirginia",10,4.65719459831542,0.266574094063268
"WVirginia",11,4.42738137912115,0.241219812033914
"WVirginia",12,4.2082727149277,0.219133608324715
"WVirginia",13,3.65525774052105,0.181898739043715
"WVirginia",14,3.47819712528274,0.166452616155019
"WVirginia",15,3.39001872832799,0.156561802935609
"WVirginia",16,3.24265956101019,0.144720983915566
"WVirginia",17,3.14347126137898,0.135915897592147
"WVirginia",18,3.07793297803035,0.129207927929587
"WVirginia",19,2.73392820809019,0.111067036880907
"WVirginia",20,2.62054518007659,0.103539071260541
"WVirginia",21,2.54332535116013,0.0979112296126508
"WVirginia",22,2.41094278530133,0.09041671314905
"WVirginia",23,2.35199863251705,0.086147489933462
"WVirginia",24,2.25764415499123,0.0807601348361145
"WVirginia",25,2.13587762818376,0.074614211808314
"WVirginia",26,2.08439058345192,0.0712951439817217
"WVirginia",27,2.04264836669631,0.0684753391806833
"WVirginia",28,1.93115197335649,0.0633444993344022
"WVirginia",29,1.89373436836352,0.0609589586318998
"WVirginia",30,1.80988896122645,0.0571084189768065
"WVirginia",31,1.78497807598101,0.0553545094739917
"WVirginia",32,1.76342500687049,0.0537802275423678
"WVirginia",33,1.73940430934662,0.0521884277623476
"WVirginia",34,1.6994344537003,0.0501525503148695
"WVirginia",35,1.51943169045483,0.0438387740648006
"WVirginia",36,1.47719297255702,0.0419350837317314
"WVirginia",37,1.45879665075995,0.040810535975089
"WVirginia",38,1.43900234407403,0.0396821071724358
"WVirginia",39,1.41704881229981,0.0385268613644248
"WVirginia",40,1.37547208194122,0.0368405764219378
"WVirginia",41,1.36028203731076,0.0359552782060075
