"dataset","col_index","shape_est","shape_sd"
"Muggelsee_phyto",3,0.28799235767322,0.0116573169249344
"Muggelsee_phyto",4,0.24567931291374,0.00850928811549883
"Muggelsee_phyto",5,0.207948528015832,0.0063677056969389
"Muggelsee_phyto",6,0.199616912073044,0.00556503078224916
"Muggelsee_phyto",7,0.188985785853636,0.00486080994968818
"Muggelsee_phyto",8,0.18376200315384,0.0044134825424715
"Muggelsee_phyto",9,0.190738446862872,0.0043291032785773
"Muggelsee_phyto",10,0.178964258369644,0.003838254057321
"Muggelsee_phyto",11,0.171658764634147,0.00350148779890434
"Muggelsee_phyto",12,0.181448542210698,0.00355545597066332
"Muggelsee_phyto",13,0.156222725629983,0.00291547214080296
"Muggelsee_phyto",14,0.15615809933787,0.002808192479033
"Muggelsee_phyto",15,0.155008201214908,0.00269189127487635
"Muggelsee_phyto",16,0.157080743212967,0.00264321059570098
"Muggelsee_phyto",17,0.153598624728447,0.00250433635576949
"Muggelsee_phyto",18,0.150837549657679,0.00238766155060081
"Muggelsee_phyto",19,0.148354017088302,0.00228366766242833
"Muggelsee_phyto",20,0.148076509836829,0.00222145720766066
"Muggelsee_phyto",21,0.14711356609943,0.00215307085834159
"Muggelsee_phyto",22,0.145233057655716,0.00207526022844841
"Muggelsee_phyto",23,0.142933413654423,0.00199583053531258
"Muggelsee_phyto",24,0.142230265361739,0.00194369613685984
"Muggelsee_phyto",25,0.142256146204189,0.00190479010528606
"Muggelsee_phyto",26,0.141261237862479,0.00185406047370776
"Muggelsee_phyto",27,0.141250521070574,0.00181925689165494
"Muggelsee_phyto",28,0.141395459650465,0.00178840311251125
"Muggelsee_phyto",29,0.139841931042874,0.00173699766347262
"Muggelsee_phyto",30,0.139409340358695,0.00170224794963426
"Muggelsee_phyto",31,0.138141931382794,0.00165856693212771
"Muggelsee_phyto",32,0.137096941556395,0.00161947073470626
"Muggelsee_phyto",33,0.137425284459568,0.00159875836180134
"Muggelsee_phyto",34,0.137015128720089,0.00157013220982169
"Muggelsee_phyto",35,0.136287339799048,0.00153890355473567
"Muggelsee_phyto",36,0.135511080379674,0.0015083016560348
"Muggelsee_phyto",37,0.135146841285738,0.00148357955893249
"Muggelsee_phyto",38,0.134763069453812,0.00145956300123819
"Muggelsee_phyto",39,0.134330838973697,0.00143587694874525
"Muggelsee_phyto",40,0.134019687786348,0.00141436665930184
"Muggelsee_phyto",41,0.133924407277783,0.00139596898607887
"Muggelsee_phyto",42,0.133793773260612,0.00137783765388542
"Muggelsee_phyto",43,0.133739981583549,0.00136114722929197
"Muggelsee_phyto",44,0.133676558596974,0.00134492079170197
"Muggelsee_phyto",45,0.133138864537493,0.00132427795175127
"Muggelsee_phyto",46,0.132713345710566,0.0013054105930569
"Muggelsee_phyto",47,0.13268570995973,0.00129116630372969
"Muggelsee_phyto",48,0.132241511814013,0.00127315691970151
"Muggelsee_phyto",49,0.131882348889373,0.00125650708701079
"Muggelsee_phyto",50,0.131522016608181,0.0012403124148143
"Muggelsee_phyto",51,0.131271490803489,0.00122563778547708
"Muggelsee_phyto",52,0.131075025743537,0.00121188961438059
"Muggelsee_phyto",53,0.131370593991689,0.00120324257908459
"Muggelsee_phyto",54,0.131223065715523,0.00119064479825105
"Muggelsee_phyto",55,0.130895663008725,0.00117668290494377
"Muggelsee_phyto",56,0.130739571206051,0.00116467058787594
"Muggelsee_phyto",57,0.130480079587504,0.00115200534839847
"Muggelsee_phyto",58,0.130416023639298,0.0011414429467022
"Muggelsee_phyto",59,0.130325964896028,0.00113090854914007
"Muggelsee_phyto",60,0.130165634385445,0.00111999753735478
"Muggelsee_phyto",61,0.129965252355273,0.00110898569739241
"Muggelsee_phyto",62,0.129893382030683,0.00109936786871399
"Muggelsee_phyto",63,0.129611860529394,0.00108812877046141
"Muggelsee_phyto",64,0.129547654363634,0.00107903339726459
"Muggelsee_phyto",65,0.129922153984571,0.00107394761272676
"Muggelsee_phyto",66,0.129691644899238,0.001063797349199
"Muggelsee_phyto",67,0.129534247455502,0.00105448481834258
