"dataset","col_index","shape_est","shape_sd"
"ecnasap",184,0.241638486255597,0.00391309240029018
"ecnasap",185,0.240720289704035,0.00388660623333594
"ecnasap",186,0.239797512867653,0.00386021859908331
"ecnasap",187,0.238937835236735,0.00383509222999296
"ecnasap",188,0.238033972668399,0.00380937513606494
"ecnasap",189,0.237117611225531,0.00378361391198916
"ecnasap",190,0.236200634483134,0.00375801099456533
"ecnasap",191,0.235426381845696,0.00373500027614226
"ecnasap",192,0.234596698667153,0.00371120064028907
"ecnasap",193,0.233780967852118,0.00368779071372488
"ecnasap",194,0.232998520352116,0.00366509215900077
"ecnasap",195,0.232106258180506,0.00364069503992692
"ecnasap",196,0.231304679611448,0.00361797110902626
"ecnasap",197,0.23052871997623,0.00359581895132948
"ecnasap",198,0.229709825762107,0.00357309189838928
"ecnasap",199,0.228923752842067,0.00355105201119733
"ecnasap",200,0.228203118256657,0.00353023284055379
"ecnasap",201,0.227466992054035,0.0035092877757594
"ecnasap",202,0.226737945760894,0.00348858898507193
"ecnasap",203,0.226002614551312,0.00346791462797197
"ecnasap",204,0.225302952420718,0.00344795078066514
"ecnasap",205,0.224594230296342,0.0034279610687274
"ecnasap",206,0.223955968145585,0.00340923970003839
"ecnasap",207,0.223306547523863,0.00339045098567384
"ecnasap",208,0.222658503838223,0.00337179804971122
"ecnasap",209,0.221991502952431,0.00335295112967598
"ecnasap",210,0.221374603720734,0.00333502343511307
"ecnasap",211,0.220775473902576,0.00331748802455109
"ecnasap",212,0.220166319766844,0.00329989626961326
"ecnasap",213,0.219540166265888,0.00328213686019237
"ecnasap",214,0.21891480736802,0.00326449430480515
"ecnasap",215,0.21835220725829,0.00324795203373256
"ecnasap",216,0.217782815573829,0.00323139879731847
"ecnasap",217,0.217174655288422,0.00321432884550717
"ecnasap",218,0.216636078067131,0.00319845439861042
"ecnasap",219,0.216132644000606,0.00318322432523969
"ecnasap",220,0.215484316619363,0.00316580893953967
"ecnasap",221,0.21503293740067,0.00315157392339133
"ecnasap",222,0.214478064900939,0.00313580527066875
"ecnasap",223,0.21390905933482,0.00311990561827095
"ecnasap",224,0.21343216650569,0.00310552583929257
"ecnasap",225,0.212851508098297,0.00308961957788616
"ecnasap",226,0.212387144268083,0.00307559891171034
"ecnasap",227,0.211952465685558,0.00306211446173931
"ecnasap",228,0.211470956976239,0.00304798524856678
"ecnasap",229,0.211036201308266,0.00303465157849613
"ecnasap",230,0.2105172244399,0.0030201027142994
"ecnasap",231,0.210047642988217,0.00300638745878361
"ecnasap",232,0.209610762575074,0.00299324529260971
"ecnasap",233,0.209158482109222,0.00297994090640192
"ecnasap",234,0.208706280047891,0.00296670990307312
"ecnasap",235,0.208183327154998,0.00295248021451725
"ecnasap",236,0.207787410548282,0.00294024326543341
"ecnasap",237,0.20737180462461,0.00292777596109342
"ecnasap",238,0.206914607445261,0.00291475072028318
"ecnasap",239,0.20650230419919,0.00290246723782282
"ecnasap",240,0.206145774516708,0.00289108288157955
"ecnasap",241,0.205691016724521,0.00287829397983145
"ecnasap",242,0.205315226747238,0.00286674724126067
"ecnasap",243,0.204855842169478,0.00285401998951084
"ecnasap",244,0.204477111901491,0.0028425536075187
"ecnasap",245,0.204088404419069,0.00283099959559675
"ecnasap",246,0.203649206797884,0.00281876078461
"ecnasap",247,0.203326271889526,0.00280829573963588
"ecnasap",248,0.202993922008003,0.0027977469642408
"ecnasap",249,0.202570392853438,0.00278591671503953
"ecnasap",250,0.202201736220933,0.0027749486874968
"ecnasap",251,0.201828718916414,0.00276397289696029
"ecnasap",252,0.201502530638368,0.00275373442884764
"ecnasap",253,0.201144034115776,0.00274307878115278
"ecnasap",254,0.200820000386935,0.00273297634251828
"ecnasap",255,0.200460818079074,0.00272241653292388
"ecnasap",256,0.200105412826846,0.00271196395220069
"ecnasap",257,0.199743675133833,0.00270147216518943
"ecnasap",258,0.199408913333219,0.00269141998030644
"ecnasap",259,0.199147327562764,0.00268246709924915
"ecnasap",260,0.198817801856886,0.00267258677810087
"ecnasap",261,0.198487139593382,0.00266273880467758
"ecnasap",262,0.198196616447093,0.00265351114656027
"ecnasap",263,0.197872520113272,0.00264385135046487
"ecnasap",264,0.197520120277228,0.00263383675754729
"ecnasap",265,0.197226788460151,0.00262470706581906
"ecnasap",266,0.196949338671688,0.00261584622867484
"ecnasap",267,0.196660987665328,0.0026068746192278
"ecnasap",268,0.196414207037519,0.00259853158205796
"ecnasap",269,0.196111041483087,0.00258943676666177
"ecnasap",270,0.19583052572203,0.00258070291666582
"ecnasap",271,0.195530559450896,0.00257173852874325
"ecnasap",272,0.195267480525031,0.00256333177986534
"ecnasap",273,0.195016096144431,0.00255512805024773
